"year.group","mean","percent_05","percent_95","scenario","species"
2028,0.4547228968,0.37196885,0.52890096,"RCP2","X8"
2029,0.4547358868,0.37203775,0.52878347,"RCP2","X8"
2030,0.4544981512,0.371833265,0.528433055,"RCP2","X8"
2031,0.4544865252,0.37183926,0.528352835,"RCP2","X8"
2032,0.4544805596,0.37185775,0.528285335,"RCP2","X8"
2033,0.4543580364,0.371825285,0.52803599,"RCP2","X8"
2034,0.4540391404,0.37159366,0.527645395,"RCP2","X8"
2035,0.4538965172,0.37160993,0.527364105,"RCP2","X8"
2036,0.4531850208,0.3712048,0.526364745,"RCP2","X8"
2037,0.4526175636,0.370859465,0.525610375,"RCP2","X8"
2038,0.4525487196,0.37087359,0.5254875,"RCP2","X8"
2039,0.452622188,0.37088166,0.52561725,"RCP2","X8"
2040,0.4525146008,0.37083955,0.525394615,"RCP2","X8"
2041,0.4512441372,0.369962905,0.523636825,"RCP2","X8"
2042,0.4503140608,0.369191355,0.52262329,"RCP2","X8"
2043,0.451390802,0.37004198,0.52402152,"RCP2","X8"
2044,0.452044094,0.37052283,0.524820755,"RCP2","X8"
2045,0.4527114296,0.37091107,0.525748915,"RCP2","X8"
2046,0.452573722,0.370806585,0.525468,"RCP2","X8"
2047,0.4510973608,0.369800975,0.523500155,"RCP2","X8"
2048,0.4499337424,0.36891491,0.52206167,"RCP2","X8"
2049,0.4496921996,0.3687916,0.521781245,"RCP2","X8"
2050,0.4499451032,0.369002455,0.522095505,"RCP2","X8"
2051,0.4507168,0.3696078,0.523126675,"RCP2","X8"
2052,0.45118934,0.369964975,0.52360063,"RCP2","X8"
2053,0.449821242,0.368762315,0.52170281,"RCP2","X8"
2054,0.4491101412,0.36823413,0.520881015,"RCP2","X8"
2055,0.4494345232,0.36858888,0.52128532,"RCP2","X8"
2056,0.4492252532,0.368395855,0.52092203,"RCP2","X8"
2057,0.4493822688,0.368533095,0.52112397,"RCP2","X8"
2058,0.45017275,0.369210635,0.52211233,"RCP2","X8"
2059,0.4502501184,0.36920235,0.522135085,"RCP2","X8"
2060,0.4498693716,0.3688482,0.52161891,"RCP2","X8"
2061,0.4496426384,0.36869268,0.52127758,"RCP2","X8"
2062,0.4486270852,0.367817725,0.52010082,"RCP2","X8"
2063,0.4485661964,0.367814585,0.520012615,"RCP2","X8"
2064,0.4505411864,0.36953944,0.522651845,"RCP2","X8"
2065,0.4508822352,0.36969992,0.522897085,"RCP2","X8"
2066,0.4488402532,0.3678859,0.52036594,"RCP2","X8"
2067,0.4479013672,0.367238545,0.5193091,"RCP2","X8"
2068,0.449380994,0.36863382,0.52100261,"RCP2","X8"
2069,0.450745256,0.36965093,0.52281378,"RCP2","X8"
2070,0.4504697948,0.36924415,0.522450755,"RCP2","X8"
2071,0.4497349948,0.36863482,0.521535835,"RCP2","X8"
2072,0.450144124,0.36906156,0.52224876,"RCP2","X8"
2073,0.4512039392,0.369972135,0.52352936,"RCP2","X8"
2074,0.4504831028,0.36927951,0.52257479,"RCP2","X8"
2075,0.4492487696,0.368269435,0.52097066,"RCP2","X8"
2076,0.4492852268,0.36842034,0.521148855,"RCP2","X8"
2077,0.4501423448,0.369165035,0.52229074,"RCP2","X8"
2078,0.4503749952,0.369298305,0.522527995,"RCP2","X8"
2079,0.4504319176,0.36931227,0.52262491,"RCP2","X8"
2080,0.4509708216,0.369765145,0.52335364,"RCP2","X8"
2081,0.4515503736,0.37023988,0.52404794,"RCP2","X8"
2082,0.4510690508,0.369800215,0.523390725,"RCP2","X8"
2083,0.4498194644,0.36874793,0.521858825,"RCP2","X8"
2084,0.450133526,0.36910837,0.522382595,"RCP2","X8"
2085,0.4514322348,0.370227225,0.52395992,"RCP2","X8"
2086,0.4514536236,0.370159735,0.52391284,"RCP2","X8"
2087,0.4501874372,0.36907239,0.52212687,"RCP2","X8"
2088,0.449471672,0.368561675,0.521284905,"RCP2","X8"
2089,0.4504878268,0.36950059,0.522681665,"RCP2","X8"
2090,0.4511129328,0.369939575,0.52343341,"RCP2","X8"
2091,0.4509827056,0.369717375,0.523361465,"RCP2","X8"
2092,0.4512543892,0.36996967,0.52370177,"RCP2","X8"
2093,0.4510953924,0.369848405,0.523465815,"RCP2","X8"
2094,0.4506153496,0.36946985,0.522843165,"RCP2","X8"
2095,0.4505153864,0.369424455,0.522736035,"RCP2","X8"
2096,0.4503259104,0.369263625,0.522444395,"RCP2","X8"
2097,0.4493132472,0.368396815,0.52096039,"RCP2","X8"
2098,0.4489147924,0.36810326,0.520567945,"RCP2","X8"
2099,0.45024378,0.369274895,0.522456215,"RCP2","X8"
2100,0.45162091,0.37037268,0.52410154,"RCP2","X8"
2012,0.4594264744,0.379956245,0.54020655,"RCP4","X8"
2013,0.4514293656,0.3721804,0.531259595,"RCP4","X8"
2014,0.4455187152,0.36770493,0.52459199,"RCP4","X8"
2015,0.4460386828,0.3695843,0.526006515,"RCP4","X8"
2016,0.4501875052,0.372871115,0.530804095,"RCP4","X8"
2017,0.4528811868,0.375073365,0.53357087,"RCP4","X8"
2018,0.4529102952,0.374605965,0.53319891,"RCP4","X8"
2019,0.4517161392,0.373376755,0.53182047,"RCP4","X8"
2020,0.4507346672,0.37222429,0.53064092,"RCP4","X8"
2021,0.4499969252,0.37134832,0.529776775,"RCP4","X8"
2022,0.4490190564,0.37025672,0.52902035,"RCP4","X8"
2023,0.4484415416,0.36943049,0.52848501,"RCP4","X8"
2024,0.4481431412,0.36936352,0.527849725,"RCP4","X8"
2025,0.4474761796,0.36912129,0.526938545,"RCP4","X8"
2026,0.44694803,0.368881485,0.526165925,"RCP4","X8"
2027,0.446458574,0.368486095,0.525482205,"RCP4","X8"
2028,0.446518884,0.368292225,0.525619925,"RCP4","X8"
2029,0.4470626336,0.368653835,0.5261887,"RCP4","X8"
2030,0.4467837264,0.368514415,0.52564731,"RCP4","X8"
2031,0.4460839168,0.36823834,0.524513555,"RCP4","X8"
2032,0.444444478,0.36730089,0.522259135,"RCP4","X8"
2033,0.443280416,0.366617505,0.520862855,"RCP4","X8"
2034,0.4431923076,0.3667084,0.52074148,"RCP4","X8"
2035,0.4428933176,0.366579105,0.520357785,"RCP4","X8"
2036,0.4420971044,0.36616041,0.51931042,"RCP4","X8"
2037,0.4396094068,0.36477275,0.5161389,"RCP4","X8"
2038,0.436929908,0.362989545,0.51285979,"RCP4","X8"
2039,0.4375080472,0.36353355,0.513577255,"RCP4","X8"
2040,0.4384491468,0.36451329,0.514448415,"RCP4","X8"
2041,0.4376470936,0.363999215,0.51331793,"RCP4","X8"
2042,0.4357948712,0.36264933,0.51100566,"RCP4","X8"
2043,0.4333008212,0.36100361,0.50779845,"RCP4","X8"
2044,0.4302308276,0.359078955,0.503974755,"RCP4","X8"
2045,0.4305542316,0.3594209,0.504210735,"RCP4","X8"
2046,0.4330241888,0.36155109,0.506962685,"RCP4","X8"
2047,0.4335001684,0.362115045,0.507491525,"RCP4","X8"
2048,0.4326990064,0.36167842,0.50653648,"RCP4","X8"
2049,0.4295734636,0.359671385,0.5026522,"RCP4","X8"
2050,0.4240572072,0.355580925,0.49582241,"RCP4","X8"
2051,0.4201726516,0.352484915,0.491024375,"RCP4","X8"
2052,0.4198514564,0.35246225,0.49028308,"RCP4","X8"
2053,0.4197614552,0.35242034,0.48992523,"RCP4","X8"
2054,0.4193654784,0.35196505,0.48933014,"RCP4","X8"
2055,0.4176126952,0.35075206,0.48702984,"RCP4","X8"
2056,0.4159211312,0.3494739,0.48499928,"RCP4","X8"
2057,0.4196269828,0.35282437,0.48912633,"RCP4","X8"
2058,0.420117448,0.35344022,0.48950058,"RCP4","X8"
2059,0.4142646024,0.34797945,0.482512625,"RCP4","X8"
2060,0.4067913368,0.341095645,0.4735056,"RCP4","X8"
2061,0.4043697236,0.339312135,0.4703001,"RCP4","X8"
2062,0.4068067956,0.341989255,0.472746485,"RCP4","X8"
2063,0.4074197308,0.34267374,0.473276185,"RCP4","X8"
2064,0.4061176508,0.341322785,0.471659635,"RCP4","X8"
2065,0.4042077076,0.33948073,0.469269415,"RCP4","X8"
2066,0.4032535516,0.33870714,0.467879325,"RCP4","X8"
2067,0.4026709948,0.338322355,0.46709099,"RCP4","X8"
2068,0.4028402064,0.33859207,0.46721241,"RCP4","X8"
2069,0.4023973496,0.338198235,0.46665816,"RCP4","X8"
2070,0.3988063192,0.335106135,0.462562705,"RCP4","X8"
2071,0.395025722,0.331955725,0.458095585,"RCP4","X8"
2072,0.395346626,0.332480365,0.45844428,"RCP4","X8"
2073,0.3953677292,0.33267815,0.458226855,"RCP4","X8"
2074,0.3942313632,0.331773805,0.45679885,"RCP4","X8"
2075,0.3974611796,0.3346654,0.4606447,"RCP4","X8"
2076,0.4000387204,0.33692155,0.463540115,"RCP4","X8"
2077,0.398510292,0.335534025,0.4614918,"RCP4","X8"
2078,0.3924008276,0.330853085,0.45404912,"RCP4","X8"
2079,0.3877559224,0.32724632,0.44850553,"RCP4","X8"
2080,0.3854933764,0.325647655,0.445636545,"RCP4","X8"
2081,0.3828627752,0.323653525,0.442323225,"RCP4","X8"
2082,0.383210458,0.324069715,0.442554545,"RCP4","X8"
2083,0.3859320268,0.32636278,0.4457135,"RCP4","X8"
2084,0.3887006584,0.328731845,0.448781365,"RCP4","X8"
2085,0.388042884,0.328122185,0.44787708,"RCP4","X8"
2086,0.3869769744,0.327133045,0.446647545,"RCP4","X8"
2087,0.387808712,0.327994815,0.4476099,"RCP4","X8"
2088,0.3878195468,0.327979015,0.44746037,"RCP4","X8"
2089,0.3812834788,0.32229326,0.439323495,"RCP4","X8"
2090,0.3757548424,0.31781458,0.43260787,"RCP4","X8"
2091,0.3796709992,0.32140033,0.43721347,"RCP4","X8"
2092,0.3861525728,0.3270246,0.444675885,"RCP4","X8"
2093,0.3903412296,0.330082095,0.449985325,"RCP4","X8"
2094,0.3934217872,0.332851935,0.454069205,"RCP4","X8"
2095,0.3923137872,0.331904665,0.452605005,"RCP4","X8"
2096,0.3869343236,0.327108105,0.44611458,"RCP4","X8"
2097,0.3820709092,0.32289041,0.44041093,"RCP4","X8"
2098,0.3791438144,0.32062129,0.436472515,"RCP4","X8"
2099,0.377233656,0.319077515,0.43388129,"RCP4","X8"
2100,0.3788030176,0.32038952,0.435665235,"RCP4","X8"
2012,0.4610775096,0.38300662,0.52681589,"RCP8","X8"
2013,0.4514273056,0.373513905,0.51617092,"RCP8","X8"
2014,0.4457629196,0.367992475,0.51071245,"RCP8","X8"
2015,0.4469354888,0.368501145,0.512587255,"RCP8","X8"
2016,0.4518853524,0.37284298,0.51682305,"RCP8","X8"
2017,0.4556569984,0.37627738,0.52083111,"RCP8","X8"
2018,0.4561241936,0.376191295,0.52092251,"RCP8","X8"
2019,0.4548042344,0.374389725,0.51932567,"RCP8","X8"
2020,0.4536172888,0.37280086,0.51809063,"RCP8","X8"
2021,0.4533853572,0.37241332,0.51770381,"RCP8","X8"
2022,0.4531118924,0.372327725,0.51723396,"RCP8","X8"
2023,0.4522932556,0.37173754,0.516511505,"RCP8","X8"
2024,0.4520153276,0.37153559,0.516496915,"RCP8","X8"
2025,0.4522465708,0.37190369,0.516801275,"RCP8","X8"
2026,0.4515796444,0.371704415,0.51573096,"RCP8","X8"
2027,0.450232806,0.37084187,0.513987675,"RCP8","X8"
2028,0.450124216,0.370739855,0.513845215,"RCP8","X8"
2029,0.4501548096,0.370705235,0.51375388,"RCP8","X8"
2030,0.44994583,0.370411835,0.51349216,"RCP8","X8"
2031,0.4503413816,0.37059226,0.513957085,"RCP8","X8"
2032,0.4497402172,0.370171635,0.513060905,"RCP8","X8"
2033,0.4475624948,0.36867346,0.510136175,"RCP8","X8"
2034,0.44486342,0.366698695,0.50671586,"RCP8","X8"
2035,0.4441573324,0.36603942,0.505811545,"RCP8","X8"
2036,0.4439427768,0.36581949,0.50533744,"RCP8","X8"
2037,0.44236608,0.36456897,0.50335368,"RCP8","X8"
2038,0.4411441908,0.36364776,0.50171531,"RCP8","X8"
2039,0.4377731008,0.36116903,0.497436975,"RCP8","X8"
2040,0.4341102456,0.358362435,0.493061485,"RCP8","X8"
2041,0.4325862084,0.35706957,0.49128428,"RCP8","X8"
2042,0.4317166584,0.356355655,0.490224885,"RCP8","X8"
2043,0.426953648,0.352732875,0.484409295,"RCP8","X8"
2044,0.4202765644,0.34759143,0.476444485,"RCP8","X8"
2045,0.42058428,0.348327285,0.476943615,"RCP8","X8"
2046,0.423657418,0.351443795,0.48049603,"RCP8","X8"
2047,0.41991362,0.34906093,0.475738765,"RCP8","X8"
2048,0.4134220732,0.34441384,0.467980635,"RCP8","X8"
2049,0.4118542776,0.343843915,0.46594997,"RCP8","X8"
2050,0.4094155816,0.34274472,0.462838245,"RCP8","X8"
2051,0.403131554,0.33835591,0.45530905,"RCP8","X8"
2052,0.3979944628,0.33444299,0.44947317,"RCP8","X8"
2053,0.3906788576,0.32847396,0.44156238,"RCP8","X8"
2054,0.3846200108,0.323610195,0.43452966,"RCP8","X8"
2055,0.3819965532,0.32183355,0.431358425,"RCP8","X8"
2056,0.3789023084,0.319760585,0.42709605,"RCP8","X8"
2057,0.3746498924,0.31688245,0.421271575,"RCP8","X8"
2058,0.3664494364,0.30978763,0.412558835,"RCP8","X8"
2059,0.3598900748,0.30447633,0.40633425,"RCP8","X8"
2060,0.3568980124,0.302888605,0.403216635,"RCP8","X8"
2061,0.3507552092,0.298463035,0.39553108,"RCP8","X8"
2062,0.3444447488,0.294365395,0.387239595,"RCP8","X8"
2063,0.3371222808,0.289949345,0.377556345,"RCP8","X8"
2064,0.3291618372,0.28360898,0.367702535,"RCP8","X8"
2065,0.325614484,0.280033285,0.36373105,"RCP8","X8"
2066,0.32171836,0.27645948,0.35980964,"RCP8","X8"
2067,0.314234552,0.270610545,0.35170348,"RCP8","X8"
2068,0.3088128184,0.26662383,0.345854845,"RCP8","X8"
2069,0.3070212936,0.265913145,0.344427335,"RCP8","X8"
2070,0.3049053276,0.264868255,0.342020905,"RCP8","X8"
2071,0.2964520616,0.25805668,0.332810465,"RCP8","X8"
2072,0.2801385612,0.243801575,0.314475715,"RCP8","X8"
2073,0.2653884912,0.229965755,0.29954774,"RCP8","X8"
2074,0.258178312,0.222278585,0.2929111,"RCP8","X8"
2075,0.2528350116,0.219261915,0.28849657,"RCP8","X8"
2076,0.2441211004,0.211209485,0.277481915,"RCP8","X8"
2077,0.2320059316,0.1992105,0.26575818,"RCP8","X8"
2078,0.2182640756,0.18637362,0.252949505,"RCP8","X8"
2079,0.2071487256,0.175123295,0.2422951,"RCP8","X8"
2080,0.1999935276,0.169171015,0.237141865,"RCP8","X8"
2081,0.1914421824,0.160479285,0.2281427,"RCP8","X8"
2082,0.1796663624,0.14870448,0.216638345,"RCP8","X8"
2083,0.1698756304,0.138546135,0.20703832,"RCP8","X8"
2084,0.1623632144,0.130144175,0.20341311,"RCP8","X8"
2085,0.154808998,0.122307075,0.201143195,"RCP8","X8"
2086,0.14466582,0.11104952,0.1981356,"RCP8","X8"
2087,0.13411757244,0.0992762,0.194411515,"RCP8","X8"
2088,0.12411600124,0.088088023,0.191857065,"RCP8","X8"
2089,0.114536572,0.076499112,0.187870295,"RCP8","X8"
2090,0.10453596496,0.065838954,0.181854625,"RCP8","X8"
2091,0.09428955732,0.055041946,0.17557702,"RCP8","X8"
2092,0.08443281696,0.0447794935,0.168464615,"RCP8","X8"
2093,0.0759770486,0.0358207945,0.16139236,"RCP8","X8"
2094,0.0698424766,0.0289950605,0.15933393,"RCP8","X8"
2095,0.06416506024,0.0229833445,0.156488675,"RCP8","X8"
2096,0.05844543856,0.017753423,0.151764875,"RCP8","X8"
2097,0.052120969588,0.0130574555,0.144643975,"RCP8","X8"
2098,0.046306191972,0.00933491355,0.13547191,"RCP8","X8"
2099,0.042056485544,0.0064202438,0.12974601,"RCP8","X8"
2100,0.037755303504,0.00433387315,0.12548653,"RCP8","X8"
2012,0.1916764244,0.146444735,0.234389305,"baseline","X9"
2013,0.1641822716,0.120894025,0.204729035,"baseline","X9"
2014,0.14165993876,0.099462969,0.182762645,"baseline","X9"
2015,0.13253901676,0.0907916695,0.17589118,"baseline","X9"
2016,0.1325005588,0.088558764,0.179931995,"baseline","X9"
2017,0.13577240248,0.0892819345,0.18587161,"baseline","X9"
2018,0.13894009788,0.0909890495,0.18988368,"baseline","X9"
2019,0.1410385144,0.092154391,0.19171112,"baseline","X9"
2020,0.14220788008,0.0934957325,0.19226803,"baseline","X9"
2021,0.14284568636,0.094538378,0.19236002,"baseline","X9"
2022,0.1432558368,0.095328784,0.19236405,"baseline","X9"
2023,0.14355839212,0.0959148485,0.192377975,"baseline","X9"
2024,0.14376172484,0.09637294,0.19238304,"baseline","X9"
2025,0.1438573074,0.096554101,0.192349265,"baseline","X9"
2026,0.14385772132,0.0966197505,0.1922741,"baseline","X9"
2027,0.14379228948,0.096637846,0.192176665,"baseline","X9"
2028,0.14369381276,0.0966232935,0.192079305,"baseline","X9"
2029,0.14359002396,0.096588788,0.191998575,"baseline","X9"
2030,0.1435000028,0.096545126,0.191942935,"baseline","X9"
2031,0.14343374292,0.096500911,0.191913665,"baseline","X9"
2032,0.14339353892,0.0964620525,0.1919065,"baseline","X9"
2033,0.14337636924,0.096431812,0.191914315,"baseline","X9"
2034,0.14337641724,0.0964110445,0.19192952,"baseline","X9"
2035,0.14338717212,0.096398975,0.19194613,"baseline","X9"
2036,0.14340285132,0.096393891,0.191960295,"baseline","X9"
2037,0.14341909924,0.0963937605,0.19197033,"baseline","X9"
2038,0.14343314796,0.096396671,0.19197623,"baseline","X9"
2039,0.14344363504,0.0964010365,0.19197878,"baseline","X9"
2040,0.14345027212,0.096405656,0.191979055,"baseline","X9"
2041,0.14345344356,0.0964098305,0.19197809,"baseline","X9"
2042,0.14345392012,0.0964131395,0.191976615,"baseline","X9"
2043,0.14345258748,0.0964154515,0.191975075,"baseline","X9"
2044,0.1434502944,0.096416843,0.19197377,"baseline","X9"
2045,0.14344772068,0.0964174935,0.191972815,"baseline","X9"
2046,0.14344536192,0.0964176015,0.191972145,"baseline","X9"
2047,0.14344350252,0.096417353,0.191971695,"baseline","X9"
2048,0.14344227044,0.096416924,0.191971535,"baseline","X9"
2049,0.14344164556,0.096416432,0.19197143,"baseline","X9"
2050,0.14344152672,0.096415967,0.191971515,"baseline","X9"
2051,0.14344175444,0.096415602,0.191971635,"baseline","X9"
2052,0.14344218492,0.0964153545,0.191971855,"baseline","X9"
2053,0.143442676,0.096415178,0.19197191,"baseline","X9"
2054,0.14344313376,0.096415091,0.191972065,"baseline","X9"
2055,0.1434434884,0.0964150485,0.191972165,"baseline","X9"
2056,0.14344372992,0.096415034,0.19197221,"baseline","X9"
2057,0.14344384412,0.0964150635,0.191972255,"baseline","X9"
2058,0.14344386188,0.0964151085,0.191972245,"baseline","X9"
2059,0.1434438136,0.0964151445,0.19197219,"baseline","X9"
2060,0.14344372388,0.0964151895,0.191972135,"baseline","X9"
2061,0.14344363284,0.096415203,0.19197218,"baseline","X9"
2062,0.14344354652,0.0964152075,0.191972125,"baseline","X9"
2063,0.1434434788,0.0964152075,0.191972125,"baseline","X9"
2064,0.14344343504,0.0964152075,0.191972125,"baseline","X9"
2065,0.14344341376,0.0964152075,0.191972125,"baseline","X9"
2066,0.1434434136,0.0964152075,0.191972125,"baseline","X9"
2067,0.14344342372,0.0964152075,0.191972125,"baseline","X9"
2068,0.1434434392,0.0964152075,0.191972125,"baseline","X9"
2069,0.14344345904,0.0964152075,0.191972125,"baseline","X9"
2070,0.143443478,0.0964152075,0.191972125,"baseline","X9"
2071,0.1434434932,0.0964152075,0.191972125,"baseline","X9"
2072,0.1434435018,0.0964152075,0.191972125,"baseline","X9"
2073,0.14344350656,0.0964152075,0.191972125,"baseline","X9"
2074,0.143443508,0.0964152075,0.191972125,"baseline","X9"
2075,0.1434435064,0.0964152075,0.191972125,"baseline","X9"
2076,0.1434435024,0.0964152075,0.191972125,"baseline","X9"
2077,0.1434434988,0.0964152075,0.191972125,"baseline","X9"
2078,0.14344349352,0.0964152075,0.191972125,"baseline","X9"
2079,0.1434434902,0.0964152075,0.191972125,"baseline","X9"
2080,0.14344348696,0.0964152075,0.191972125,"baseline","X9"
2081,0.14344348496,0.0964152075,0.191972125,"baseline","X9"
2082,0.14344348456,0.0964152075,0.191972125,"baseline","X9"
2083,0.14344348456,0.0964152075,0.191972125,"baseline","X9"
2084,0.14344348536,0.0964152075,0.191972125,"baseline","X9"
2085,0.14344348696,0.0964152075,0.191972125,"baseline","X9"
2086,0.14344348856,0.0964152075,0.191972125,"baseline","X9"
2087,0.14344349016,0.0964152075,0.191972125,"baseline","X9"
2088,0.14344349136,0.0964152075,0.191972125,"baseline","X9"
2089,0.14344349216,0.0964152075,0.191972125,"baseline","X9"
2090,0.14344349256,0.0964152075,0.191972125,"baseline","X9"
2091,0.14344349256,0.0964152075,0.191972125,"baseline","X9"
2092,0.14344349256,0.0964152075,0.191972125,"baseline","X9"
2093,0.14344349216,0.0964152075,0.191972125,"baseline","X9"
2094,0.14344349176,0.0964152075,0.191972125,"baseline","X9"
2095,0.14344349136,0.0964152075,0.191972125,"baseline","X9"
2096,0.14344349096,0.0964152075,0.191972125,"baseline","X9"
2097,0.14344349056,0.0964152075,0.191972125,"baseline","X9"
2098,0.14344349016,0.0964152075,0.191972125,"baseline","X9"
2099,0.14344349016,0.0964152075,0.191972125,"baseline","X9"
2100,0.14344349016,0.0964152075,0.191972125,"baseline","X9"
2012,0.1864858184,0.140784905,0.229809535,"RCP2","X9"
2013,0.14968790288,0.108886515,0.18925742,"RCP2","X9"
2014,0.12066583376,0.083143774,0.15736944,"RCP2","X9"
2015,0.10617550584,0.0698793925,0.14182431,"RCP2","X9"
2016,0.101539054,0.0646085295,0.139117815,"RCP2","X9"
2017,0.10152543484,0.0625745135,0.140954675,"RCP2","X9"
2018,0.10258142952,0.0611200445,0.14341644,"RCP2","X9"
2019,0.1033006244,0.0602487725,0.145069565,"RCP2","X9"
2020,0.1036250256,0.059557441,0.14588958,"RCP2","X9"
2021,0.1034299152,0.059012454,0.14576071,"RCP2","X9"
2022,0.10215191892,0.057795576,0.14401599,"RCP2","X9"
2023,0.1008762558,0.0567783985,0.142262195,"RCP2","X9"
2024,0.1007445764,0.056384555,0.142094425,"RCP2","X9"
2025,0.10071601684,0.056069375,0.142070845,"RCP2","X9"
2026,0.10025106068,0.0555718225,0.14147324,"RCP2","X9"
2027,0.09955386256,0.054985529,0.140608425,"RCP2","X9"
2028,0.09898617036,0.0544848445,0.139942885,"RCP2","X9"
2029,0.09839433536,0.053982921,0.139256445,"RCP2","X9"
2030,0.09768055572,0.0534196,0.138413245,"RCP2","X9"
2031,0.0970004338,0.052871991,0.13762198,"RCP2","X9"
2032,0.09649576476,0.052419109,0.13706954,"RCP2","X9"
2033,0.09580757336,0.051876506,0.136267815,"RCP2","X9"
2034,0.09517831144,0.0513654065,0.135543975,"RCP2","X9"
2035,0.09439571544,0.050779171,0.134610165,"RCP2","X9"
2036,0.09307418316,0.0499078005,0.13294888,"RCP2","X9"
2037,0.09191733712,0.049096563,0.1315153,"RCP2","X9"
2038,0.09126460548,0.048531044,0.13077029,"RCP2","X9"
2039,0.09110272324,0.0482117675,0.130691405,"RCP2","X9"
2040,0.09054100236,0.0477004125,0.1300597,"RCP2","X9"
2041,0.08898596876,0.0467002935,0.128068055,"RCP2","X9"
2042,0.08828646588,0.046120315,0.127240365,"RCP2","X9"
2043,0.0885893806,0.046058961,0.127871955,"RCP2","X9"
2044,0.08880222128,0.0459395455,0.1283787,"RCP2","X9"
2045,0.08948499836,0.046053867,0.12950179,"RCP2","X9"
2046,0.08940240228,0.0458603375,0.12937501,"RCP2","X9"
2047,0.0881822656,0.04515107,0.127588505,"RCP2","X9"
2048,0.08717248844,0.0445298675,0.12621094,"RCP2","X9"
2049,0.08666682112,0.0441375105,0.12562654,"RCP2","X9"
2050,0.08646780256,0.0438692925,0.125546335,"RCP2","X9"
2051,0.08689129588,0.0438872655,0.12632875,"RCP2","X9"
2052,0.08684676808,0.043723307,0.126330275,"RCP2","X9"
2053,0.08581350784,0.0431103645,0.124857835,"RCP2","X9"
2054,0.08534123352,0.0427379965,0.124275265,"RCP2","X9"
2055,0.0852314974,0.042533693,0.124242495,"RCP2","X9"
2056,0.0847789148,0.042184656,0.12366936,"RCP2","X9"
2057,0.08455595932,0.0419383485,0.123418275,"RCP2","X9"
2058,0.0847325936,0.041879465,0.12373569,"RCP2","X9"
2059,0.08470294364,0.04173354,0.123764045,"RCP2","X9"
2060,0.08445771148,0.0414964365,0.12348084,"RCP2","X9"
2061,0.08401266328,0.041176916,0.1229029,"RCP2","X9"
2062,0.08315726812,0.040665967,0.121744015,"RCP2","X9"
2063,0.083193974,0.040541995,0.12184818,"RCP2","X9"
2064,0.08433984572,0.04094174,0.123516385,"RCP2","X9"
2065,0.08449829308,0.04093502,0.12379114,"RCP2","X9"
2066,0.08328748328,0.0403265985,0.12209499,"RCP2","X9"
2067,0.08263600296,0.039958029,0.121176825,"RCP2","X9"
2068,0.08330174556,0.0401726435,0.12215988,"RCP2","X9"
2069,0.08410205752,0.0404602425,0.123327945,"RCP2","X9"
2070,0.08413620036,0.0404317515,0.123385855,"RCP2","X9"
2071,0.08388220748,0.0402830175,0.12302604,"RCP2","X9"
2072,0.084471183,0.040510485,0.123878735,"RCP2","X9"
2073,0.08520414008,0.0408362735,0.124921435,"RCP2","X9"
2074,0.08492578824,0.040738387,0.124497485,"RCP2","X9"
2075,0.08437929908,0.040520421,0.12368018,"RCP2","X9"
2076,0.0844660396,0.0405783065,0.12377284,"RCP2","X9"
2077,0.08487929212,0.0407873535,0.12433846,"RCP2","X9"
2078,0.08489259992,0.0408209575,0.12433424,"RCP2","X9"
2079,0.08495222488,0.040862199,0.124399955,"RCP2","X9"
2080,0.08560472804,0.041169375,0.125318435,"RCP2","X9"
2081,0.08618547164,0.04146764,0.12610289,"RCP2","X9"
2082,0.08598183124,0.041437161,0.12576454,"RCP2","X9"
2083,0.08552920484,0.041297469,0.125083265,"RCP2","X9"
2084,0.08589015208,0.041512686,0.125563775,"RCP2","X9"
2085,0.08660718936,0.041894875,0.126537595,"RCP2","X9"
2086,0.08649740568,0.041918724,0.126330055,"RCP2","X9"
2087,0.08549243448,0.0415273615,0.124831125,"RCP2","X9"
2088,0.08499879508,0.0413299705,0.124129305,"RCP2","X9"
2089,0.08540337244,0.041512003,0.124769635,"RCP2","X9"
2090,0.08576023104,0.041665446,0.12529668,"RCP2","X9"
2091,0.08605924856,0.041799422,0.125734245,"RCP2","X9"
2092,0.0863255582,0.041937318,0.126081625,"RCP2","X9"
2093,0.08627444848,0.0419519985,0.125976665,"RCP2","X9"
2094,0.08601863588,0.041879328,0.125597795,"RCP2","X9"
2095,0.08596668988,0.0418847455,0.12552777,"RCP2","X9"
2096,0.08567882784,0.041781471,0.12512731,"RCP2","X9"
2097,0.08475377044,0.041368848,0.123761685,"RCP2","X9"
2098,0.08440565624,0.041172205,0.12331605,"RCP2","X9"
2099,0.08531168432,0.041528992,0.12465179,"RCP2","X9"
2100,0.08599129716,0.041803144,0.12566289,"RCP2","X9"
2012,0.185756494,0.142287805,0.226284585,"RCP4","X9"
2013,0.1485308932,0.109147755,0.184634575,"RCP4","X9"
2014,0.11897323544,0.0830356815,0.151746655,"RCP4","X9"
2015,0.104220242,0.0687044975,0.13672568,"RCP4","X9"
2016,0.09909158412,0.0614299965,0.13282575,"RCP4","X9"
2017,0.09823152576,0.057711533,0.13344539,"RCP4","X9"
2018,0.0988635036,0.056747081,0.135643515,"RCP4","X9"
2019,0.09964807304,0.0566620965,0.137862895,"RCP4","X9"
