"year.group","mean","percent_05","percent_95","scenario","species"
2014,0.17558613744,0.0893274475,0.275790445,"RCP 8.5","X19"
2015,0.17056394924,0.077186987,0.280144615,"RCP 8.5","X19"
2016,0.19643792712,0.090964192,0.31921172,"RCP 8.5","X19"
2017,0.21961212264,0.109822365,0.34491078,"RCP 8.5","X19"
2018,0.2261947314,0.118261365,0.34711895,"RCP 8.5","X19"
2019,0.22497283084,0.119049665,0.344653485,"RCP 8.5","X19"
2020,0.22315607364,0.117916445,0.34367184,"RCP 8.5","X19"
2021,0.22065805192,0.117104045,0.341549605,"RCP 8.5","X19"
2022,0.22244032772,0.11807812,0.34461475,"RCP 8.5","X19"
2023,0.22437388492,0.119028385,0.346533185,"RCP 8.5","X19"
2024,0.22348352492,0.119108115,0.34567751,"RCP 8.5","X19"
2025,0.22112520648,0.117500865,0.34290559,"RCP 8.5","X19"
2026,0.21766312308,0.11431595,0.33819572,"RCP 8.5","X19"
2027,0.21610004032,0.112534305,0.336411795,"RCP 8.5","X19"
2028,0.21777922012,0.113471595,0.339798765,"RCP 8.5","X19"
2029,0.21828075468,0.113953165,0.3405742,"RCP 8.5","X19"
2030,0.21925903448,0.11453824,0.341738675,"RCP 8.5","X19"
2031,0.22019497832,0.115285885,0.3429893,"RCP 8.5","X19"
2032,0.2167914342,0.113369795,0.337567105,"RCP 8.5","X19"
2033,0.21090819952,0.109480445,0.328729535,"RCP 8.5","X19"
2034,0.2063016246,0.105771885,0.322230775,"RCP 8.5","X19"
2035,0.207796415,0.105592435,0.325374025,"RCP 8.5","X19"
2036,0.20874425012,0.106431005,0.32612729,"RCP 8.5","X19"
2037,0.20594382288,0.104898815,0.322176855,"RCP 8.5","X19"
2038,0.20307514544,0.102814005,0.319126245,"RCP 8.5","X19"
2039,0.19516284772,0.0973041865,0.309505305,"RCP 8.5","X19"
2040,0.19017785372,0.0926433575,0.305580785,"RCP 8.5","X19"
2041,0.19053715284,0.0916408525,0.306694035,"RCP 8.5","X19"
2042,0.19042498592,0.0913848065,0.306245685,"RCP 8.5","X19"
2043,0.1802074034,0.085608417,0.29177181,"RCP 8.5","X19"
2044,0.16715215568,0.076359447,0.274577225,"RCP 8.5","X19"
2045,0.17301588972,0.077138356,0.284068545,"RCP 8.5","X19"
2046,0.18343828984,0.0839659925,0.29786481,"RCP 8.5","X19"
2047,0.17388754988,0.0808175045,0.28274424,"RCP 8.5","X19"
2048,0.15833279364,0.071058737,0.26183337,"RCP 8.5","X19"
2049,0.1595729332,0.069667146,0.264529305,"RCP 8.5","X19"
2050,0.16085420388,0.0708109245,0.26675475,"RCP 8.5","X19"
2051,0.14921842444,0.065198773,0.24868564,"RCP 8.5","X19"
2052,0.14105207684,0.059087821,0.23786615,"RCP 8.5","X19"
2053,0.13141699052,0.0524154905,0.224524515,"RCP 8.5","X19"
2054,0.1224447154,0.046799636,0.211466975,"RCP 8.5","X19"
2055,0.12071748532,0.0445210195,0.21265444,"RCP 8.5","X19"
2056,0.11834580408,0.0422116615,0.210603455,"RCP 8.5","X19"
2057,0.11180393932,0.038494235,0.200343445,"RCP 8.5","X19"
2058,0.098801872032,0.0317509965,0.17977292,"RCP 8.5","X19"
2059,0.08868653748,0.0254366125,0.167679585,"RCP 8.5","X19"
2060,0.087044753508,0.0222373195,0.16948217,"RCP 8.5","X19"
2061,0.079971232868,0.0191230055,0.15864062,"RCP 8.5","X19"
2062,0.070260329396,0.0143306255,0.14329252,"RCP 8.5","X19"
2063,0.062837147452,0.0105621015,0.133693695,"RCP 8.5","X19"
2064,0.0545115623576,0.0070276248,0.120419735,"RCP 8.5","X19"
2065,0.050740434368,0.0049979175,0.117432415,"RCP 8.5","X19"
2066,0.048456047248,0.00360455425,0.11734648,"RCP 8.5","X19"
2067,0.0422537933776,0.00221339895,0.106374205,"RCP 8.5","X19"
2068,0.03732215559284,0.0013142485,0.0981220175,"RCP 8.5","X19"
2069,0.03656719073236,0.00076728644,0.1008335,"RCP 8.5","X19"
2070,0.03651946702448,0.000444280225,0.104673365,"RCP 8.5","X19"
2071,0.032311724160052,0.000240105285,0.0950553505,"RCP 8.5","X19"
2072,0.023508427706484,0.0001058115645,0.072953932,"RCP 8.5","X19"
2073,0.0168405583279656,3.3377407e-05,0.058117162,"RCP 8.5","X19"
2074,0.0154960341196152,1.0987196e-05,0.0623785175,"RCP 8.5","X19"
2075,0.0163976539892793,3.8234555e-06,0.0761646444999999,"RCP 8.5","X19"
2076,0.0154652287687598,7.5438058e-07,0.0746759865,"RCP 8.5","X19"
2077,0.0132170464020759,1.08453205e-07,0.0662887545,"RCP 8.5","X19"
2078,0.0116947298910694,1.5090195e-08,0.062358947,"RCP 8.5","X19"
2079,0.012209369444876,1.41884035e-09,0.0659179609999999,"RCP 8.5","X19"
2080,0.0145961153513249,2.97731845e-10,0.0770043349999999,"RCP 8.5","X19"
2081,0.0166929815235493,5.63500325e-11,0.088288884,"RCP 8.5","X19"
2082,0.0163197654246579,1.154559605e-11,0.0854253525,"RCP 8.5","X19"
2083,0.0180459730293718,1.85702796e-12,0.092609961,"RCP 8.5","X19"
2084,0.02183216237654,2.56786665e-13,0.12096794,"RCP 8.5","X19"
2085,0.0251240318445025,3.0303148e-14,0.140978845,"RCP 8.5","X19"
2086,0.0243567008182399,3.08558415e-15,0.13722124,"RCP 8.5","X19"
2087,0.0240235055659144,2.41704505e-16,0.1398564,"RCP 8.5","X19"
2088,0.0265826244171604,9.88455595e-18,0.157367305,"RCP 8.5","X19"
2089,0.0297818810231326,4.7307572e-19,0.17344314,"RCP 8.5","X19"
2090,0.0308434821409092,2.20627265e-20,0.17590803,"RCP 8.5","X19"
2091,0.0311211800734685,1e-20,0.17625331,"RCP 8.5","X19"
2092,0.0336355371765643,1e-20,0.18765331,"RCP 8.5","X19"
2093,0.0383625767578498,1e-20,0.20872551,"RCP 8.5","X19"
2094,0.0471631439029026,1e-20,0.24834047,"RCP 8.5","X19"
2095,0.0530024436116691,1e-20,0.272051645,"RCP 8.5","X19"
2096,0.0512033738957842,1e-20,0.26130964,"RCP 8.5","X19"
2097,0.0486722859718365,1e-20,0.25815636,"RCP 8.5","X19"
2098,0.0463656799049498,1e-20,0.24713843,"RCP 8.5","X19"
2099,0.0531774521748814,1e-20,0.27968909,"RCP 8.5","X19"
2100,0.058570877198576,1e-20,0.299751275,"RCP 8.5","X19"
2012,5.069494952,3.3408229,6.98736935,"Status quo","X20"
2013,4.647206696,2.93203485,6.50852185,"Status quo","X20"
2014,4.162179288,2.52842925,5.9212915,"Status quo","X20"
2015,3.883559492,2.30853945,5.6290574,"Status quo","X20"
2016,3.83507882,2.27132785,5.61337205,"Status quo","X20"
2017,3.8954592,2.28730035,5.7110173,"Status quo","X20"
2018,3.972077568,2.3225462,5.8140061,"Status quo","X20"
2019,4.032644896,2.3489734,5.88695815,"Status quo","X20"
2020,4.070148612,2.38648425,5.9153767,"Status quo","X20"
2021,4.087416304,2.41642255,5.9253201,"Status quo","X20"
2022,4.091363276,2.4227909,5.9268065,"Status quo","X20"
2023,4.088599756,2.41542205,5.9259216,"Status quo","X20"
2024,4.083636156,2.4178019,5.9248612,"Status quo","X20"
2025,4.079112436,2.41700115,5.9240683,"Status quo","X20"
2026,4.0762923,2.4145873,5.9234908,"Status quo","X20"
2027,4.075381912,2.4119968,5.92299695,"Status quo","X20"
2028,4.075894544,2.4101589,5.92250085,"Status quo","X20"
2029,4.077075284,2.4093923,5.92198575,"Status quo","X20"
2030,4.078252008,2.4095391,5.9214724,"Status quo","X20"
2031,4.079020928,2.4101987,5.92100045,"Status quo","X20"
2032,4.079272524,2.4109572,5.92060495,"Status quo","X20"
2033,4.079111264,2.4115274,5.9203028,"Status quo","X20"
2034,4.078737664,2.41179665,5.92009535,"Status quo","X20"
2035,4.078346036,2.4117954,5.9199733,"Status quo","X20"
2036,4.078064528,2.4116351,5.9199157,"Status quo","X20"
2037,4.077939244,2.41143705,5.9199016,"Status quo","X20"
2038,4.07795106,2.4112883,5.9199125,"Status quo","X20"
2039,4.078045652,2.4112238,5.91993445,"Status quo","X20"
2040,4.078163584,2.41123625,5.9199568,"Status quo","X20"
2041,4.07826034,2.41129285,5.91997225,"Status quo","X20"
2042,4.078314476,2.4113567,5.91998115,"Status quo","X20"
2043,4.078325316,2.4114022,5.9199816,"Status quo","X20"
2044,4.078305332,2.4114197,5.9199764,"Status quo","X20"
2045,4.078271428,2.4114125,5.9199653,"Status quo","X20"
2046,4.078238408,2.4113927,5.91995265,"Status quo","X20"
2047,4.078214956,2.41137205,5.91994075,"Status quo","X20"
2048,4.078203868,2.41135635,5.9199286,"Status quo","X20"
2049,4.078203304,2.41135155,5.919919,"Status quo","X20"
2050,4.078209016,2.41135445,5.91991305,"Status quo","X20"
2051,4.078216576,2.41136195,5.91990775,"Status quo","X20"
2052,4.078223008,2.41137055,5.91990345,"Status quo","X20"
2053,4.07822676,2.41137605,5.91990235,"Status quo","X20"
2054,4.078227648,2.41137825,5.91990235,"Status quo","X20"
2055,4.07822662,2.41137715,5.91990235,"Status quo","X20"
2056,4.078224584,2.41137495,5.91990235,"Status quo","X20"
2057,4.078222508,2.41137275,5.91990235,"Status quo","X20"
2058,4.078221004,2.4113711,5.91990235,"Status quo","X20"
2059,4.0782202,2.41137,5.91990235,"Status quo","X20"
2060,4.078219992,2.41136955,5.9199018,"Status quo","X20"
2061,4.078220152,2.41136955,5.9199018,"Status quo","X20"
2062,4.078220412,2.41137065,5.91990125,"Status quo","X20"
2063,4.078220676,2.4113712,5.91990125,"Status quo","X20"
2064,4.078220856,2.41137175,5.91990125,"Status quo","X20"
2065,4.078220908,2.41137175,5.91990015,"Status quo","X20"
2066,4.078220904,2.41137175,5.91990015,"Status quo","X20"
2067,4.078220832,2.41137175,5.91989905,"Status quo","X20"
2068,4.078220792,2.41137175,5.91989905,"Status quo","X20"
2069,4.07822076,2.41137175,5.91989905,"Status quo","X20"
2070,4.078220756,2.41137175,5.91989905,"Status quo","X20"
2071,4.078220756,2.41137175,5.91989905,"Status quo","X20"
2072,4.078220748,2.41137175,5.91989905,"Status quo","X20"
2073,4.078220744,2.41137175,5.91989905,"Status quo","X20"
2074,4.07822072,2.41137175,5.91989905,"Status quo","X20"
2075,4.0782207,2.41137175,5.91989905,"Status quo","X20"
2076,4.078220684,2.41137175,5.91989905,"Status quo","X20"
2077,4.078220656,2.41137175,5.91989905,"Status quo","X20"
2078,4.078220644,2.41137175,5.91989905,"Status quo","X20"
2079,4.078220644,2.41137175,5.91989905,"Status quo","X20"
2080,4.07822064,2.41137175,5.91989905,"Status quo","X20"
2081,4.07822064,2.41137175,5.91989905,"Status quo","X20"
2082,4.078220636,2.41137175,5.91989905,"Status quo","X20"
2083,4.078220644,2.41137175,5.91989905,"Status quo","X20"
2084,4.078220648,2.41137175,5.91989905,"Status quo","X20"
2085,4.078220648,2.41137175,5.91989905,"Status quo","X20"
2086,4.078220652,2.41137175,5.91989905,"Status quo","X20"
2087,4.078220652,2.41137175,5.91989905,"Status quo","X20"
2088,4.078220652,2.41137175,5.91989905,"Status quo","X20"
2089,4.078220652,2.41137175,5.91989905,"Status quo","X20"
2090,4.078220652,2.41137175,5.91989905,"Status quo","X20"
2091,4.078220652,2.41137175,5.91989905,"Status quo","X20"
2092,4.078220652,2.41137175,5.91989905,"Status quo","X20"
2093,4.078220652,2.41137175,5.91989905,"Status quo","X20"
2094,4.078220652,2.41137175,5.91989905,"Status quo","X20"
2095,4.078220652,2.41137175,5.91989905,"Status quo","X20"
2096,4.078220648,2.41137175,5.91989905,"Status quo","X20"
2097,4.078220648,2.41137175,5.91989905,"Status quo","X20"
2098,4.078220648,2.41137175,5.91989905,"Status quo","X20"
2099,4.078220648,2.41137175,5.91989905,"Status quo","X20"
2100,4.078220648,2.41137175,5.91989905,"Status quo","X20"
2012,4.803526668,2.8983587,6.695865,"RCP 2.6","X20"
2013,4.116249048,2.3750639,5.8361156,"RCP 2.6","X20"
2014,3.462932508,1.88039065,5.05380095,"RCP 2.6","X20"
2015,3.06083296,1.5644094,4.5802064,"RCP 2.6","X20"
2016,2.906432388,1.42126595,4.42560115,"RCP 2.6","X20"
2017,2.8872169944,1.34773315,4.4500498,"RCP 2.6","X20"
2018,2.9120238572,1.3302737,4.53370985,"RCP 2.6","X20"
2019,2.9381233796,1.3284415,4.60346695,"RCP 2.6","X20"
2020,2.9614477292,1.33589175,4.654961,"RCP 2.6","X20"
2021,2.967896216,1.34396745,4.66844585,"RCP 2.6","X20"
2022,2.938533888,1.34556995,4.61785475,"RCP 2.6","X20"
2023,2.9036890532,1.33303525,4.55748185,"RCP 2.6","X20"
2024,2.8919462676,1.32356765,4.5349026,"RCP 2.6","X20"
2025,2.8836924148,1.32139345,4.51964445,"RCP 2.6","X20"
2026,2.8671721168,1.31710985,4.49452045,"RCP 2.6","X20"
2027,2.850127428,1.31131925,4.4716507,"RCP 2.6","X20"
2028,2.8373635024,1.3061446,4.45731605,"RCP 2.6","X20"
2029,2.8236902696,1.29946385,4.4419825,"RCP 2.6","X20"
2030,2.8093891772,1.29178425,4.42543865,"RCP 2.6","X20"
2031,2.7944964224,1.28334645,4.40744965,"RCP 2.6","X20"
2032,2.783906796,1.27670235,4.3958373,"RCP 2.6","X20"
2033,2.770535616,1.26866755,4.3787979,"RCP 2.6","X20"
2034,2.756065298,1.26002655,4.35965115,"RCP 2.6","X20"
2035,2.7339890488,1.24773215,4.32815665,"RCP 2.6","X20"
2036,2.7008090884,1.2300747,4.2795665,"RCP 2.6","X20"
2037,2.6735413292,1.21460555,4.2420497,"RCP 2.6","X20"
2038,2.6546879828,1.2023745,4.219508,"RCP 2.6","X20"
2039,2.6480023584,1.1954175,4.2168099,"RCP 2.6","X20"
2040,2.633701524,1.1851075,4.2005066,"RCP 2.6","X20"
2041,2.5947724792,1.16391155,4.1433772,"RCP 2.6","X20"
2042,2.5747612968,1.1511693,4.117716,"RCP 2.6","X20"
2043,2.5813535024,1.15021315,4.13615,"RCP 2.6","X20"
2044,2.5880192992,1.14974835,4.1528589,"RCP 2.6","X20"
2045,2.608959422,1.15654795,4.1901539,"RCP 2.6","X20"
2046,2.6104391636,1.1558064,4.19236815,"RCP 2.6","X20"
2047,2.5816260708,1.14249545,4.14369875,"RCP 2.6","X20"
2048,2.552481864,1.12891295,4.09621745,"RCP 2.6","X20"
2049,2.5308032952,1.1177556,4.064242,"RCP 2.6","X20"
2050,2.5207069588,1.1110618,4.05320485,"RCP 2.6","X20"
2051,2.5294376008,1.112457,4.0731852,"RCP 2.6","X20"
2052,2.5307386596,1.11083685,4.0797024,"RCP 2.6","X20"
2053,2.5086733532,1.09949295,4.04585405,"RCP 2.6","X20"
2054,2.496710458,1.0927081,4.02869265,"RCP 2.6","X20"
2055,2.4898153944,1.0879367,4.02065945,"RCP 2.6","X20"
2056,2.4761487372,1.08006095,4.00176755,"RCP 2.6","X20"
2057,2.4693855844,1.0751051,3.99438245,"RCP 2.6","X20"
2058,2.4719176608,1.07422235,4.0024211,"RCP 2.6","X20"
2059,2.4695810976,1.07154085,4.0012354,"RCP 2.6","X20"
2060,2.4659993352,1.06874715,3.99690315,"RCP 2.6","X20"
2061,2.4587426764,1.06459425,3.98615655,"RCP 2.6","X20"
2062,2.4412654032,1.05601345,3.9586507,"RCP 2.6","X20"
2063,2.4449358988,1.0564378,3.96690385,"RCP 2.6","X20"
2064,2.4713412168,1.0667129,4.01320685,"RCP 2.6","X20"
2065,2.4752605508,1.0678631,4.01993355,"RCP 2.6","X20"
2066,2.4474407924,1.05594855,3.9717292,"RCP 2.6","X20"
2067,2.4257823216,1.04651555,3.9355477,"RCP 2.6","X20"
2068,2.4369433272,1.0505279,3.95719305,"RCP 2.6","X20"
2069,2.4575300104,1.058314,3.99426475,"RCP 2.6","X20"
2070,2.4628814008,1.06000155,4.0034365,"RCP 2.6","X20"
2071,2.458115842,1.0580532,3.99408865,"RCP 2.6","X20"
2072,2.4754534368,1.06599155,4.02156195,"RCP 2.6","X20"
2073,2.4980189892,1.07650515,4.0567574,"RCP 2.6","X20"
2074,2.4939798352,1.07605715,4.04629945,"RCP 2.6","X20"
2075,2.4783396484,1.0707723,4.01684995,"RCP 2.6","X20"
2076,2.4754399524,1.07056595,4.0105845,"RCP 2.6","X20"
2077,2.483437748,1.07451165,4.0239771,"RCP 2.6","X20"
2078,2.4865651696,1.0762217,4.0291234,"RCP 2.6","X20"
2079,2.4922378572,1.07915075,4.0378915,"RCP 2.6","X20"
2080,2.5085968868,1.08679425,4.0641434,"RCP 2.6","X20"
2081,2.524117596,1.09438465,4.08796665,"RCP 2.6","X20"
2082,2.5190407276,1.093468,4.0765187,"RCP 2.6","X20"
2083,2.5033837664,1.08793645,4.04781315,"RCP 2.6","X20"
2084,2.5123411872,1.09270155,4.06167345,"RCP 2.6","X20"
2085,2.53549979,1.1035331,4.0992918,"RCP 2.6","X20"
2086,2.5395858932,1.10633825,4.1040365,"RCP 2.6","X20"
2087,2.5159080508,1.0971824,4.06249515,"RCP 2.6","X20"
2088,2.4981121676,1.0899659,4.03278045,"RCP 2.6","X20"
2089,2.5035611088,1.0920703,4.0439127,"RCP 2.6","X20"
2090,2.5120643024,1.09513905,4.06002245,"RCP 2.6","X20"
2091,2.5223537104,1.0992663,4.0776035,"RCP 2.6","X20"
2092,2.5317075232,1.10346165,4.0924967,"RCP 2.6","X20"
2093,2.5298368308,1.10308015,4.08807165,"RCP 2.6","X20"
2094,2.5197579112,1.09911985,4.06994885,"RCP 2.6","X20"
2095,2.5149102304,1.0972185,4.0613815,"RCP 2.6","X20"
2096,2.5073555176,1.09381595,4.04935025,"RCP 2.6","X20"
2097,2.4831419668,1.0828534,4.01047255,"RCP 2.6","X20"
2098,2.4711562852,1.07670105,3.99358485,"RCP 2.6","X20"
2099,2.4917844552,1.0842797,4.0316005,"RCP 2.6","X20"
2100,2.5160247704,1.0937774,4.07390655,"RCP 2.6","X20"
2012,4.836687716,3.02819225,6.5748689,"RCP 4.5","X20"
2013,4.1316144,2.46038935,5.7051087,"RCP 4.5","X20"
2014,3.454911864,1.9380762,4.86349645,"RCP 4.5","X20"
2015,3.03841242,1.63549935,4.3629201,"RCP 4.5","X20"
2016,2.87025594,1.50483425,4.19604055,"RCP 4.5","X20"
2017,2.8330677516,1.4379964,4.22684655,"RCP 4.5","X20"
2018,2.8512234916,1.41239825,4.295215,"RCP 4.5","X20"
2019,2.8826184284,1.40682395,4.3649877,"RCP 4.5","X20"
2020,2.897212436,1.42069235,4.40077465,"RCP 4.5","X20"
2021,2.8912781708,1.40423715,4.39268775,"RCP 4.5","X20"
2022,2.8766319192,1.397043,4.3719126,"RCP 4.5","X20"
2023,2.8565121576,1.38451555,4.33503295,"RCP 4.5","X20"
2024,2.8194632108,1.3594744,4.2758927,"RCP 4.5","X20"
2025,2.7733230736,1.3321578,4.20878375,"RCP 4.5","X20"
2026,2.7313823192,1.30930475,4.152086,"RCP 4.5","X20"
2027,2.7010986752,1.2905929,4.1156966,"RCP 4.5","X20"
2028,2.69116458,1.28057875,4.10976945,"RCP 4.5","X20"
2029,2.6836765092,1.2717687,4.1065973,"RCP 4.5","X20"
2030,2.6686746876,1.2596001,4.09157205,"RCP 4.5","X20"
2031,2.639369292,1.2404534,4.05454965,"RCP 4.5","X20"
2032,2.5921116268,1.21181585,3.991109,"RCP 4.5","X20"
2033,2.5460800652,1.1832686,3.92585465,"RCP 4.5","X20"
2034,2.5126670412,1.16003265,3.88141725,"RCP 4.5","X20"
2035,2.4874894968,1.1405481,3.85076395,"RCP 4.5","X20"
2036,2.4584540276,1.1195252,3.81255445,"RCP 4.5","X20"
2037,2.3997942336,1.08769745,3.7247825,"RCP 4.5","X20"
2038,2.3321566892,1.0511979,3.62254065,"RCP 4.5","X20"
2039,2.2993619892,1.0309285,3.57634055,"RCP 4.5","X20"
2040,2.2827979184,1.01736825,3.5570829,"RCP 4.5","X20"
2041,2.2535887796,0.99618966,3.5173875,"RCP 4.5","X20"
2042,2.21448306,0.971525525,3.46084,"RCP 4.5","X20"
2043,2.1636848856,0.942062675,3.3845995,"RCP 4.5","X20"
2044,2.0995938356,0.90672305,3.28918645,"RCP 4.5","X20"
2045,2.0643295388,0.883531155,3.24314085,"RCP 4.5","X20"
2046,2.0539808924,0.87042388,3.2356236,"RCP 4.5","X20"
2047,2.0391958604,0.855617775,3.22134505,"RCP 4.5","X20"
2048,2.0178742604,0.839312255,3.1961193,"RCP 4.5","X20"
2049,1.9701378564,0.812834875,3.12785485,"RCP 4.5","X20"
2050,1.893756058,0.774762845,3.01420665,"RCP 4.5","X20"
2051,1.8215944808,0.738215605,2.9087077,"RCP 4.5","X20"
2052,1.7674053572,0.707960245,2.8330992,"RCP 4.5","X20"
2053,1.7173117172,0.678474245,2.7646621,"RCP 4.5","X20"
2054,1.6741959792,0.651841535,2.70783785,"RCP 4.5","X20"
2055,1.6291545956,0.624893045,2.64147115,"RCP 4.5","X20"
2056,1.5899810224,0.60141365,2.58463985,"RCP 4.5","X20"
2057,1.5834568116,0.592536735,2.58248055,"RCP 4.5","X20"
2058,1.5669279304,0.57444994,2.5641634,"RCP 4.5","X20"
2059,1.511720322,0.544645565,2.48207315,"RCP 4.5","X20"
2060,1.4327568916,0.50916223,2.360091,"RCP 4.5","X20"
2061,1.3718132684,0.479916745,2.2667168,"RCP 4.5","X20"
2062,1.340002262,0.459998805,2.22179935,"RCP 4.5","X20"
2063,1.3068783856,0.439424745,2.1811812,"RCP 4.5","X20"
2064,1.266928936,0.417300995,2.1280844,"RCP 4.5","X20"
2065,1.2266035856,0.39569097,2.0711216,"RCP 4.5","X20"
2066,1.1890732824,0.37825261,2.01812135,"RCP 4.5","X20"
2067,1.1571529496,0.36330869,1.97376215,"RCP 4.5","X20"
2068,1.1332214456,0.350248445,1.94209175,"RCP 4.5","X20"
2069,1.11040312,0.335367905,1.9118666,"RCP 4.5","X20"
2070,1.07276175856,0.31674419,1.8566636,"RCP 4.5","X20"
2071,1.02701667688,0.29658019,1.7876432,"RCP 4.5","X20"
2072,0.99431920244,0.28023375,1.74195975,"RCP 4.5","X20"
2073,0.96358544068,0.264498605,1.700151,"RCP 4.5","X20"
2074,0.93179711916,0.24885182,1.65598415,"RCP 4.5","X20"
2075,0.91821080824,0.23959212,1.64375325,"RCP 4.5","X20"
2076,0.91157390864,0.230490155,1.640792,"RCP 4.5","X20"
2077,0.89789927996,0.219735545,1.62411765,"RCP 4.5","X20"
2078,0.86600223892,0.205270955,1.57486315,"RCP 4.5","X20"
2079,0.8290207538,0.191497765,1.515768,"RCP 4.5","X20"
2080,0.79598849336,0.17912061,1.4617131,"RCP 4.5","X20"
2081,0.75784030536,0.165505295,1.39763615,"RCP 4.5","X20"
2082,0.7236682278,0.15253441,1.34257935,"RCP 4.5","X20"
2083,0.70124180576,0.14246007,1.3102199,"RCP 4.5","X20"
2084,0.68820822436,0.13381175,1.2997633,"RCP 4.5","X20"
2085,0.67274266268,0.124959195,1.28351775,"RCP 4.5","X20"
2086,0.65555948904,0.11627857,1.26310395,"RCP 4.5","X20"
2087,0.64377985556,0.10879172,1.2522645,"RCP 4.5","X20"
2088,0.63489164144,0.102108675,1.2458507,"RCP 4.5","X20"
2089,0.609986969392,0.09388248,1.20658905,"RCP 4.5","X20"
2090,0.577781797264,0.085471962,1.1514086,"RCP 4.5","X20"
2091,0.564354139516,0.0798315235,1.1294956,"RCP 4.5","X20"
2092,0.563485202868,0.0754472625,1.13790725,"RCP 4.5","X20"
2093,0.565983463344,0.071665634,1.1553707,"RCP 4.5","X20"
2094,0.572176409032,0.0686032945,1.17678975,"RCP 4.5","X20"
2095,0.5719955042,0.065053639,1.1813268,"RCP 4.5","X20"
2096,0.56096787064,0.0604344015,1.1645768,"RCP 4.5","X20"
2097,0.546865123048,0.0556028785,1.1411301,"RCP 4.5","X20"
2098,0.53075975088,0.050779351,1.11297085,"RCP 4.5","X20"
2099,0.51192975796,0.045949366,1.0750217,"RCP 4.5","X20"
2100,0.499373956468,0.041940636,1.0518265,"RCP 4.5","X20"
2012,4.82492824,3.1469854,6.69085405,"RCP 8.5","X20"
2013,4.144681564,2.58437695,5.8799845,"RCP 8.5","X20"
2014,3.496363952,2.0435391,5.12007375,"RCP 8.5","X20"
2015,3.10595042,1.7145566,4.65807575,"RCP 8.5","X20"
2016,2.950713744,1.58062635,4.48429635,"RCP 8.5","X20"
2017,2.91194492,1.49351665,4.4516686,"RCP 8.5","X20"
2018,2.924977664,1.4547567,4.5151952,"RCP 8.5","X20"
2019,2.954486072,1.43690725,4.59551765,"RCP 8.5","X20"
2020,2.97183192,1.43625335,4.6452227,"RCP 8.5","X20"
2021,2.949243212,1.43409455,4.6171668,"RCP 8.5","X20"
2022,2.907686696,1.42028695,4.55325445,"RCP 8.5","X20"
2023,2.888551484,1.4160591,4.5251251,"RCP 8.5","X20"
2024,2.88309428,1.4197458,4.5064906,"RCP 8.5","X20"
2025,2.8590832064,1.4119042,4.46701215,"RCP 8.5","X20"
2026,2.7992309204,1.3827303,4.38630425,"RCP 8.5","X20"
2027,2.7375732848,1.34999705,4.30675035,"RCP 8.5","X20"
2028,2.7031233612,1.32961745,4.26569705,"RCP 8.5","X20"
2029,2.6728811384,1.3095325,4.2247973,"RCP 8.5","X20"
2030,2.6565360676,1.29488915,4.2020932,"RCP 8.5","X20"
2031,2.6522475032,1.2868812,4.19805065,"RCP 8.5","X20"
2032,2.6258944648,1.269883,4.1625749,"RCP 8.5","X20"
2033,2.5676019256,1.23460125,4.07733705,"RCP 8.5","X20"
2034,2.4975971348,1.19323965,3.97322965,"RCP 8.5","X20"
2035,2.4483744124,1.16097155,3.9011386,"RCP 8.5","X20"
2036,2.4042522136,1.13046565,3.83856185,"RCP 8.5","X20"
2037,2.3547507332,1.0973538,3.76822975,"RCP 8.5","X20"
2038,2.3049593024,1.06397585,3.6971114,"RCP 8.5","X20"
2039,2.2293804608,1.01845765,3.58593445,"RCP 8.5","X20"
2040,2.144444492,0.968077265,3.4610414,"RCP 8.5","X20"
2041,2.0714089196,0.92245252,3.35547975,"RCP 8.5","X20"
2042,2.0062218336,0.879858285,3.26150075,"RCP 8.5","X20"
2043,1.9167829432,0.83224405,3.1274583,"RCP 8.5","X20"
2044,1.8072367304,0.77778565,2.9598872,"RCP 8.5","X20"
2045,1.7416849976,0.738146115,2.86385495,"RCP 8.5","X20"
2046,1.7014728512,0.70332916,2.82043645,"RCP 8.5","X20"
2047,1.6305335596,0.66027558,2.7230098,"RCP 8.5","X20"
2048,1.5388171464,0.61457661,2.5878189,"RCP 8.5","X20"
2049,1.4699458868,0.578039725,2.49647385,"RCP 8.5","X20"
2050,1.4014236244,0.5412384,2.40655205,"RCP 8.5","X20"
2051,1.3104137524,0.48997344,2.26787055,"RCP 8.5","X20"
2052,1.2200678832,0.440066245,2.12090455,"RCP 8.5","X20"
2053,1.1205229936,0.39747745,1.95782585,"RCP 8.5","X20"
2054,1.0183352976,0.343992385,1.79475165,"RCP 8.5","X20"
2055,0.931451534,0.29773968,1.6602206,"RCP 8.5","X20"
2056,0.8513240888,0.25615365,1.53112495,"RCP 8.5","X20"
2057,0.770548589,0.217018635,1.39889415,"RCP 8.5","X20"
2058,0.68259998892,0.17942576,1.25400205,"RCP 8.5","X20"
2059,0.60019969712,0.151536665,1.1260242,"RCP 8.5","X20"
2060,0.52898632776,0.12848204,1.013438,"RCP 8.5","X20"
2061,0.45673982804,0.106103725,0.89608953,"RCP 8.5","X20"
2062,0.38902344968,0.0831906635,0.787909825,"RCP 8.5","X20"
2063,0.326789093,0.063154917,0.678005585,"RCP 8.5","X20"
2064,0.26937070728,0.045573613,0.57966187,"RCP 8.5","X20"
